screenName,followersCount,verified,friendsCount
LauraLmagdaleno,71,0,221
lope2710,119,0,321
DR_PAQUITO10,125,0,176
eedithuunam,9,0,49
DesyLoya,187,0,112
catiavilanda,9,0,85
takeyoucker,14211,0,13142
TorresMaryorie,735,0,1404
PlaymommyMx,542,0,956
yayitapa,28,0,29
Viejita77,103,0,152
osoriodf,167,0,224
Lizbey_Reyes,1360,0,1366
arriabraham,50,0,33
TaniaVelPi,279,0,590
eg_lusan,6,0,22
willyfms,31,0,272
clausguzmanb,29,0,203
lhd61,25,0,82
santiguapo123,121,0,371
ale_ctl,47,0,90
martinvl720,17,0,63
rosy_carbajal,80,0,36
FRANCOISRFDIAZ,84,0,64
Fer_Vital18,33,0,70
michelechuza,8,0,24
TereTere1031,296,0,205
mozeguera,22,0,217
f53be53aaf7140d,33,0,191
Bigjard78,8,0,38
Ga36Peach,6,0,19
chamburcy127,5,0,67
nancygalicia6,808,0,435
1007_lupita,16,0,45
jorge_apolinar,78,0,240
RedNalBiblioPub,455,0,231
BiblioMexCddela,4390,0,263
paulalopesrojo,1110,0,357
IsmaelR84730274,5,0,76
marcoregil,181643,1,323
Mapatvl,65,0,80
AdrianaMujicaM,1090,0,243
Brunodcora,32,0,104
FabyDiiaz,110,0,170
maarianaibarra,16,0,112
1_sergio,452,0,851
dul_dulcete,1118,0,1613
lianly_,17,0,147
CHIO073,17,0,179
wolfcos,250,0,237
evagora,12,0,70
DulcemyworldBr,1343,0,1439
mariferortega1,331,0,196
PierreCalleros,18,0,60
frangildiaz1,1307,0,209
adalberto_gm,682,0,665
vcatalinalopez,108,0,83
Unidos_sensi,52,0,115
BIEEBEER1,11764,0,11750
cabaretchiquito,343,0,873
natanaelrios7,5,0,46
warriorsofdulce,2108,0,2122
TapiaFernanda,409716,1,2379
clausrichart,328,0,232
EuridiceIvette,27,0,183
luvano_miyoshi,17,0,31
marip2312,105,0,473
Alwayswithdm,985,0,229
medinalf,87,0,407
MendozaMsbere,14,0,41
DAUNISGEX,225,0,221
annie_dos,1158,0,2002
marlen_medina,113,0,249
nosoyestecuerpo,30,0,150
Deteka62,44,0,54
im_morita,27,0,141
AngelinaArias3,11,0,167
aeliasoto,6,0,101
AdriChavez733,19,0,96
MonkeyDShock,13,0,100
aperez028,71,0,214
AlmaLicS,571,0,579
JulieRoHe,1069,0,1210
Ch_Gumeta,49,0,54
rayo_alicia,83,0,241
Yulii_2308,141,0,1130
LulisGudio,29,0,77
cesaresquedamx,59,0,413
danielarodr97,330,0,251
rurquia,163,0,65
andreariash,314,0,297
r0veli,40,0,115
chestoandrade,137,0,251
lau20_axl,141,0,817
Maxlopezcastro,52,0,421
jofra_97,1013,0,1278
monseballestero,67,0,266
ReiiCantu,1580,0,1188
24_lizbeth,13,0,116
ZaayBr,148,0,104
Eduardo_J_Lopez,218,0,450
obstetricia,232,0,212
Gerard_RamiireZ,11,0,44
may_qui,238,0,824
dulce_mariavzla,16,0,37
galiandy12,154,0,186
eryk_stone,292,0,537
M_MarioMoran,31,0,77
fridablue,162,0,299
marthiish,105,0,231
chatacolilla,1,0,52
angel_eoc,17,0,37
leonardo_rtole,55,0,275
Xocoyotzin_ac,27,0,50
GarkoCafe,497,0,780
don_julio_,133,0,427
MairaRiosE,56,0,82
azulmegan,3,0,42
JosseStefanie,23,0,324
haikmex,70,0,90
sabineytor,3,0,26
sanchezsola,107,0,169
vane_iracheta,18,0,131
_katylozano,510,0,615
pacobarrera11,854,0,952
elpapalou,614,0,645
xaamkiixy,336,0,676
esdenny,213,0,228
PrissillaGrana2,625,0,882
trendyuri,725,0,1732
mercythaa,2,0,9
fernny98,5,0,28
MatamLaura,296,0,119
lauratenacolung,850,0,251
alexagalpo,259,0,361
isabelmoreno723,51,0,74
Mikiieluna,864,0,817
rosario76091913,0,0,25
mamasrockstars,906,0,892
TINAJEROAYALA,113,0,92
claurojasg,376,0,428
alfredosaoco,1726,0,1999
DandanRBD,26,0,76
taniaalarcn1,115,0,107
carTorres_1,50,0,49
kevinrangel20,80,0,53
rbdfsog,1701,0,1857
SeguraRiver,40,0,170
andyciel12,34,0,110
Megachip21,1584,0,1913
asofialyv,100,0,129
MyriEscamillaa,306,0,265
LyNeTte_1793,33,0,32
linaly_fm,64,0,44
Ime113Mejia,30,0,166
generoconclase,11580,0,5524
jgarciaetienne,13,0,12
LuisChristian_M,154,0,430
janet_v_,568,0,595
angelesdey,614,0,1397
yolotxy,52,0,46
vgonza1180,31,0,288
polo_mg,7,0,48
glavetted,1059,0,1343
GAIA2DEOZ,35,0,491
hadasslan,8,0,41
vivi231100,238,0,562
ROBERTO2409,25,0,106
laorquidea514,5336,0,5188
iCIeopatra,377,0,308
PSuarezP,17,0,51
popularmontse,346,0,1231
maryvilr,145,0,949
idaliaberenice,492,0,434
aleph87,143,0,690
sandy72vigil,7,0,43
paualar,185,0,374
alm_duda,640,0,394
j_gonzalezo,9,0,71
ALEJAMATZ,412,0,406
ilseetrevino,550,0,631
vallartaoscar,115,0,156
2015AnahC,129,0,289
zol_jacobo,29,0,191
GORE0710,39,0,266
Dullcete,2431,0,1730
isaura_cassia,120,0,105
GatoBarrigon,254,0,138
copa6423,2,0,16
HILDERHM,170,0,441
alamgael,262,0,2000
isabeltona,93,0,114
Danygzm,208,0,864
MeelKarel,493,0,343
AccionMasVerde,46,0,206
respirovondy,7428,0,1627
Antonio45812621,29,0,125
klonch2,78,0,351
patsy_83,67,0,127
MonikaGarca1,32,0,38
JimenezCuau,2520,0,1028
naancydominguez,669,0,1964
padavid7106,38,0,54
VanessaCarriza9,91,0,387
Vickrockerpuma,25,0,55
Luis_Mulato,490,0,714
chims_,620,0,1046
La_ChocoGela,287,0,481
clauromerod,67,0,276
dulcefrida,195,0,1128
trouxaporvondy,1062,0,812
Lizzethmx,332,0,446
SntsMari,75,0,301
robertod3lacruz,39,0,218
sharky_1990,22,0,89
gabydilauro,306,0,245
simaloga8,85,0,410
ann_sofmg,673,0,432
r_mendivil,9,0,17
JulioRM79,101,0,333
VictoriaSamant2,27,0,154
duelopormexico,50,0,308
MaricruzRO21,128,0,299
kschocolate94,34,0,54
rocysanchez12,34,0,138
Mary_Ibaher,15,0,70
nitro_glicerina,600,0,629
ChristelHouseMX,7053,0,7551
almbell77,28,0,38
isaa_ils,118,0,590
DaNiieLDc3,37,0,359
manueldjvr79,177,0,439
connye_leon,39,0,155
fbonbet,23,0,105
AlexCervantes75,221,0,165
andymar15716,7,0,27
luciohe83942740,41,0,136
maybeGm05,1103,0,1834
gOmiiLoKaa,484,0,441
gabsgallegos,69,0,81
FansKateClub,1248,0,253
psiuspanic,1259,0,836
EgoHdz,74,0,402
bepilatesmxl,67,0,128
sonalelus,7,0,311
delm68,556,0,1281
edmundoglez,391,0,538
SandyQuev_,647,0,498
ilimsoto,3,0,66
sofidb9,56,0,100
marianacascam,176,0,519
TodosEsDM,2945,0,1514
Solidaridad_IAP,1606,0,1725
JEnriqueQ,210,0,375
rodrigo49045501,7,0,72
DaLuckyBastard,367,0,593
aleOdette,1206,0,1148
adrian_graciano,35,0,157
VRNKJBJ,312,0,79
DMagiaSerbia,2033,0,139
leherpi,31,0,56
BRISA_BERLOCQ,1016,0,1015
simulthania,72,0,85
monicaeg,41,0,164
Relibel64,277,0,1202
lilimondragon,11,0,37
hopealdrig,98,0,280
Karla_VI9,531,0,327
LuisFerNova,193,0,210
tito_prince,1632,0,179
guillermolez1,25,0,112
elcompasabroso,33,0,162
jesusalcalaace2,5,0,37
hectorvargashoy,10851,0,690
lcmv,143,0,278
BeckyRammirez,236,0,319
impulsa_mexico,959,0,310
princesatati,765,0,325
Trollzinhax,1236,0,957
Eric731,715,0,670
exaoaxaca,4606,0,420
aprilseptember,145,0,617
tejadagas,13,0,77
MaxiGilG,64,0,92
decaror,57,0,393
Sandritzet,1,0,5
Thais_happy,2655,0,231
aleCabanzo,836,0,362
LuisMan89214158,78,0,205
liseth_dulce,397,0,600
RiveraPatris,19,0,73
maribell_a,117,0,283
LAVOZMALEJANDRO,59,0,150
Rossy95800072,66,0,197
osonegro01,119,0,353
mary12943,5,0,27
PdltVane,4,0,9
SoyFerCorona,6516,0,499
mi_santa_msa,25,0,566
Ivan6S,15,0,70
Jhenyy_Silva,156,0,522
zZziiriia,36,0,58
76ofeliazarate,40,0,150
marckur133,146,0,506
thelma_salinas,1843,0,1267
Ravator,38,0,290
mariitzabel,455,0,522
288_marisol,8,0,36
ammacong,58,0,11
manuelgh008,22,0,261
AngelesArcega,8,0,62
duda_kiara,621,0,1999
taxiale,128,0,422
ACCOTAVID,17,0,139
darod77_david,18,0,92
501st_Reds,7,0,60
abrax4s,55,0,57
PepemarJose,11,0,169
carlosmara,301,0,168
iQueBilly_,253,0,299
desepa,370,0,441
karlethv,14,0,120
chopanrafael,11,0,121
C4RL05_R0J45,345,0,350
TeamDMAlwaysGO,242,0,35
marianapalazuel,200,0,323
ginitanieto,77,0,408
Claustriaca,107,0,492
LauraMo68230433,17,0,183
Barbara_HEX,76,0,133
AuriuxKiddo,1100,0,840
Karen_AvLe,143,0,160
CrisRenOficial,1131,0,894
Kettymporta527,248,0,870
sn0w1et,871,0,1109
AlexaAlborP,273,0,578
mike__santy,104,0,473
BondOrozco,127,0,457
andycastillo33,111,0,165
luz_esm,349,0,982
heyitsmildreth,54,0,351
anavalenzuela,37,0,92
imeldarobs,322,0,535
VOASI,27,0,129
veromolina872,9,0,30
MariePavon_,663,0,226
CharlesVader,79,0,128
relonap,91,0,726
DM_FansSevilla,1146,0,665
Om_Aquino,149,0,150
asaskogstrom,765,0,702
rancorhunters,338,0,135
Portinon123,19,0,108
AbrilMarSa,19,0,99
mikecasmor,29,0,641
11021857bg,886,0,1999
VicManDelarosa,97,0,334
gil3387236,473,0,1559
g_salazar4,47,0,553
l_mrsjustin,381,0,1794
hefestos71,330,0,320
GalileaMontijo,5838744,1,1187
manzano16318,70,0,390
DanFuentesLobo,234,0,1124
KeiYoshiki,3587,0,1152
AZTLANMX,60,0,68
DanielJR74,314,0,571
DavidMantilla95,6,0,70
Ernestto_H,560,0,398
jhonbritovera,328,0,941
RenizeJimenezBr,14,0,30
SomosAguaMX,460,0,538
Kmoralesprado,267,0,431
UlloaMiguel,9,0,178
PicoMadrazo,8281,0,1461
IvaanMS,713,0,698
rbdkings,2227,0,1917
Chevays4744Soto,216,0,691
DJ_gato_mix,14,0,241
karlishsays,58,0,105
PolomadafakaGm,57,0,307
picazogigi,22,0,13
chentevazquez10,22,0,255
Santibolo26,42,0,332
Osher1980,41,0,474
yotoypollon,12,0,65
Ferchus_Art,120,0,100
guerrerasavinon,1481,0,1096
yondabgudino,226,0,776
AstaretMX,1102,0,981
roxy7061,3,0,17
RaianeDulcete,686,0,932
MayiyiPl,305,0,556
bgrojo,1714,0,1994
julunamx,1481,0,654
abrahamcupra,57,0,320
MaraWilde,321,0,330
ponchovi,9,0,57
selenemoca,54,0,99
karlitavn,26,0,319
DulceSerbia,44,0,52
RRamirezdeAlba,441,0,63
Camp15Mauro,109,0,519
hperezseldner,78,0,111
drjose_aguilera,665,0,1306
PalomaresMonica,24,0,138
krlzbautista,0,0,18
cartervonne,1634,0,1347
enriquearagon33,22,0,176
pepehjl,16,0,64
_laurasa,466,0,418
serchorugo,125,0,537
coyuyo69,117,0,802
DaaviidGranados,230,0,974
eligio_pascual,199,0,124
Albertohuertaa,76,0,285
JLGM1975,35,0,411
MartocheMoreno,135,0,213
DulceteSerbia,216,0,356
badrianahdez,10,0,13
rocksitorock,438,0,960
virycruz89,336,0,1027
uruzuzrock,447,0,953
sofiavega92,322,0,1027
rogeher32,307,0,1025
rrorrolopez,307,0,1026
regiorozco10,327,0,1028
pablo6723,77,0,314
marina23ty,86,0,81
lupi6765,86,0,274
lumartinez60,317,0,1028
oscarvez42,83,0,316
montselemus21,411,0,890
matigonca,367,0,1156
lupemendez22,315,0,1027
mariaaranza23,368,0,889
liz2343,86,0,89
francisco5643,82,0,317
gonzadiaz23,282,0,1027
gabyhmi,365,0,842
fernanda21gali,358,0,890
feer1718,88,0,83
denyr27,130,0,181
christ3435,77,0,317
damari243,82,0,77
chayito189,304,0,1028
carlazamarripa1,373,0,889
abibonita10,306,0,1028
NEKKO_KITTY,25,0,77
world_ana,223,0,101
lunaNaye1,713,0,617
joweehost,16,0,110
angel_lvasquez,74,0,540
nataliacamacho0,496,0,415
andreamoran007,310,0,660
GabyRoblesLara,58,0,141
canulitamaya,4,0,31
narcko,9,0,153
SassyRice,184,0,1435
IMUMIDF,1998,0,827
danu985,426,0,47
JesusLS,554,0,1041
mgabrielahz,173,0,253
Me_llaman_Richi,68,0,387
Leilysalas,307,0,409
julicast1972,9,0,137
aldegundogzl,412,0,1115
LucassAlbu,3823,0,62
NJunx,6,0,32
espe1009,69,0,100
JULIANMENDOZA5,218,0,455
alepradocc,7,0,32
anamiriamrivera,336,0,483
mimifranco93,137,0,111
savinonfab,122,0,62
yolotzin85,68,0,340
talisker99,75,0,406
besoycuento,450,0,358
celina18985514,69,0,263
locacis,193,0,486
Chankinsoul,206,0,445
ROMAN_LD,199,0,455
yoguini_urbana,1598,0,1289
RHA10,7,0,50
lrubalca2,4,0,25
lolivare,539,0,1996
arthur_navarro,97,0,162
VazqueMarha,11,0,62
JuanaInsSanJua3,7,0,40
FerZavla,27,0,169
sabrinna__lopes,134,0,317
OsvaldoGonzle15,139,0,394
ForeverMineRBD,1092,0,572
loveolyyy,453,0,1133
Andre_Barradas,236,0,207
merlunga,56,0,348
iivonesh,1798,0,588
Dulce_lucas_,483,0,470
yolamerinoca,20,0,99
GaabiOliiveira9,2326,0,497
HugoLacavex,4607,0,559
R4Ivan,1445,0,677
LayBrv,928,0,2001
GabyHdez02,889,0,977
adolfofolara,109,0,102
cecilels,153,0,519
happy0893,19,0,90
mifairyanahi,1040,0,782
nuriadreems,54,0,116
Atman1206,59,0,140
tualtherego,151,0,375
parejyta,22,0,451
LloletDamacio,20,0,216
mafehernandez8,293,0,1403
chela781373,0,0,22
ozcar_,157,0,279
Javo_radio,277,0,1178
IsmaCb12,2,0,32
Syglinde,34,0,265
naifkuri,1296,0,926
MarielRoz,2,0,4
baeza_rebe,32,0,298
GabrielaAbundi1,8,0,49
esolisd,121,0,199
hadasavinon,420,0,502
ahuertaruiz,1400,0,1938
julian_lopezr,82,0,348
Carlos_Motha,325,0,654
svpa23,5,0,69
chow69us,29,0,440
jzeap,45,0,256
jua08920665,1389,0,745
Horacitu,136880,0,221
jey_tovarr,591,0,1996
AddiGp,285,0,274
RMEYE,133,0,285
autenticohincha,100,0,325
AhumadBegonia,14,0,25
Cholesiiita,26,0,61
QueSoyAsi,79,0,189
Enrique0531,200,0,1442
PartOfMeRBD,3396,0,617
DulcetesMG,4229,0,249
AlinneMagia,2262,0,1960
johana_espin,69,0,93
maykmacias77,58,0,76
98_yeye,0,0,21
CEA_NIUNIVA,24,0,58
Mariivondy,350,0,410
VeroSmilingGirl,191,0,269
miratabasco,955,0,931
brenda_fred20,23,0,82
renapred_mexico,4462,0,2446
RocioHuescaD,8,0,75
URBANOMADA,1238,0,1303
apoyoavondy,1493,0,771
MarianaRiveraV,214,0,322
LupisHdzZ,52,0,301
TodoPorDulcePoP,6645,0,3966
arlyxix,83,0,172
cesza,328,0,83
SiemprePorDulce,1475,0,1135
ViryCh,537,0,686
rosadalmasanz,7658,0,674
ZairaMeNa,45,0,94
SoyAlexAlvarez_,2174,0,376
JuanVazquez1_,72,0,173
Max_Gamez,1201,0,1688
0477a3e37513477,16,0,99
raquelmahu,311,0,361
PaTouss13,84,0,459
javichava784,15,0,134
pinoljr,2,0,16
soyelorgyologo,10427,0,4190
Tany_Arjona,422,0,412
marianne_cg,154,0,517
marylolita,31,0,54
Salmacarrasco30,444,0,501
FallasDeMercado,42,0,36
AilleenMedina,15,0,17
paolakarinacamp,657,0,1784
KarlaFa,457,0,311
emmaalz,331,0,888
JeronimoCosio,408,0,358
yayasolis45,1651,0,646
bichoraro,308,0,459
lachaparro,27,0,53
nidia1921,97,0,281
emzapatah,48,0,209
dansvillalba,85,0,314
nunulimon,64,0,280
Renata_MMedina,23,0,46
mariamimundobr,934,0,381
taniatrujilloo,141,0,127
jenifferfast,55,0,111
julioorn3las,0,0,19
dmfolks,223,0,95
AReyesVigueras,779,0,765
gabsdulce,1817,0,949
CsJuancarlos,368,0,473
Isabella_LM,790,0,298
UniversoAny_,101,0,100
tcasazza,247,0,917
RBDManiacosY,7267,0,859
blanquishaas,11,0,22
zergiokorrea,1176,0,1959
MOONARJONA,67,0,97
aviilene_ac,149,0,270
YASHUASHADDAI,395,0,2001
loqueeseterno,1923,0,2117
Lionjimenez,387,0,1273
morenanala,321,0,1008
gabyrega,7,0,212
kaviorka,253,0,466
4Mariali,151,0,330
duduftdulce,6280,0,1471
sophieanaya,572,0,438
ctc_josue,67,0,321
RobertoTejero,135,0,562
Gleici_anahi,138,0,491
viviamloyola1,321,0,313
angelantoniom17,16,0,285
Jac0bBustamante,88,0,725
Katpryde,371,0,615
LisbetMX,1102,0,419
TodoEsDulceMX,5823,0,79
DulceMOficial,4889,0,3097
claudiaarmz,26,0,164
rrbrocio,6,0,31
ayko_mejia,228,0,380
EdmundoBerumen,899,0,477
ejercitoRBD_,1069,0,675
Brisa_Sutil,429,0,196
TheEstefas,286,0,536
pamelonshine,189,0,279
EimmyNaney,40,0,125
Asaltoalcielo,256,0,229
jonhy0106,64,0,84
julianguerrero,340,0,520
Ingridpam,144,0,282
chispi_cv7,549,0,143
BernalCardell,733,0,518
cynt_LJ,319,0,292
carlosescobedos,459,0,1774
irvincervantes,179,0,374
Dollface19xx,24,0,179
imCarlaGarcia,184,0,228
maho304,3,0,15
ReginaR__,826,0,620
leolu_86,76,0,364
LocrtaTapia,1739,0,1770
charmijan,1534,0,2001
grubytovargas,3,0,44
some_bunny,436,0,626
ftrezam,19,0,101
chomps29,128,0,620
alfonsoguillenm,3,0,32
vane21sweet,154,0,331
Fariid_10,179,0,594
Alejandracon_A,974,0,1979
LeandroRiosMx,19443,0,735
Jackthelonely,33,0,448
TodoEsDulceAL,1748,0,299
NxoArz,202,0,369
Dan_Caifan,595,0,680
474ntx4,350,0,538
elpeorescritor,4889,0,4509
SofiaSieiroP,159,0,246
roselarendon,38,0,86
meittes,26,0,85
luis18ga,237,0,721
RenatoFloresC,4315,0,1355
DMworldChile,2708,0,96
enriquejbm_pdc,30,0,33
isa_baez,595,0,1942
AtlixcoPAN,439,0,902
gmdelsol,2,0,22
JoceDuar,81,0,509
ipaulopez1,246,0,933
MariaAle2053540,183,0,475
AtzompaMpio,30,0,166
Atlixco_Puebla,426,0,1090
ChavinonBrasil,2510,0,12
EDUARDOMUOZMU,125,0,135
conganasdevivir,1103,0,28
TochimilcoMpio,386,0,1221
arturingr,354,0,361
huertarox,80,0,263
JZoletto,249,0,713
soysophipe,22,0,69
iameddoficial,43,0,145
sandradelsol,24,0,38
PaaaohMayaa,128,0,129
AMorales_10,185,0,563
blacksheepsoul,23,0,77
fili_casta,55,0,144
TonyOrdaz06,52,0,77
AnCaVaRa,11,0,31
tuamorgusttavo,5077,0,3092
yaz_animalista,1496,0,1905
AtlixcoDIF,1094,0,927
JE_ValenciaM,73,0,128
amanda_santosdp,140,0,336
KlaussBE,287,0,1238
cryss29,84,0,250
ampylunam,6,0,77
JimmyFernandz,175,0,478
letipalma1,107,0,479
NoticiasEBC,55,0,82
ruben_figueroa,48,0,75
Uli899,4,0,49
D1N0R1N,117,0,413
marjararosa,46,0,114
jeremias1510,269,0,281
lornaalexandra,70,0,193
justdmes,2338,0,506
ScarlettGTorres,215,0,153
karen_coops,453,0,289
manulazar,120,0,26
empatiaiotunoi,73,0,258
anab_biomedi,58,0,75
Abeadriana,115,0,470
cesarisaac24,552,0,1440
SeliderQro,1367,0,1310
pidivosa,55,0,125
UPTSURUS,379,0,1534
MaanhejiMartha,140,0,155
raulcoca,2623,0,436
DMWBosnia,2191,0,978
gerardo61014305,11,0,9
RafitaRibeiro,305,0,1253
thepinkprint64,7,0,294
perfeicaomaria,3,0,285
thepinkprint102,32,0,391
thepinkprint71,10,0,295
rayanne_matta,305,0,719
sandrasousa832,4,0,289
VondyRealidad,431,0,879
VelcroL,2,0,329
velcromaria,599,0,259
thepinkprint57,6,0,295
thepinkprint59,7,0,294
thepinkprint104,8,0,288
thepinkprint106,10,0,290
sabrinamara03,6,0,343
xanadamaria,3,0,326
thepinkprint58,8,0,293
tadeu656,17,0,435
YasmimLubs,2,0,326
TrianaSoy,9,0,304
thepinkprint105,9,0,289
Tatielly79,5,0,351
PCpaulo267,7,0,314
thepinkprint70,12,0,295
pIatinada,108,0,389
SoloHayUnRBD,28,0,324
paolame73628394,5,0,317
paulosilba1,4,0,310
opaandreia,5,0,268
MrMdulce,5,0,319
manuborges_con,8,0,306
nandafiladoro,105,0,411
LemosSh,9,0,300
kkaiodnns,25,0,413
maurrocka,29,0,310
marioulahl,7,0,329
MarcielSais,3,0,305
manumendes_manu,5,0,307
Mara03Sabrina,3,0,303
marccosmelloo,6,0,302
joaopaulo_boas,143,0,1281
LenneLayys,3,0,298
Dulceland2,3,0,263
haylondiasmm,10,0,409
luanetedulcete3,26,0,288
LuanaSilvarf,24,0,410
lexxa_letodaboa,4,0,325
leinalouca2,5,0,316
josyanemx,32,0,306
joaopauloboasDM,28,0,374
layyslenne,4,0,300
joaaosilva12,3,0,295
inalena_l,6,0,295
EnContraDul,71,0,345
DulDulmara,4,0,292
gistavo_gustavo,2,0,299
elibarbosa115,3,0,314
Dulcetao1,7,0,292
dulcemness,0,0,265
docemaariia,8,0,267
dandancar455,3,0,293
dinamis_ss,7,0,294
DMaariia,5,0,260
carlinhatodabo1,3,0,313
cryslanesmv,2,0,315
Chris_Moulin,82,0,452
carlos142750434,3,0,315
Candylovefor,5,0,292
camyvondy4,32,0,333
CaisMarcelo,3,0,258
caio3424,5,0,312
bruno_sais,4,0,290
BrunodiasO,3,0,293
alaanneves40,3,0,290
Brunihassnn,7,0,290
AlaanLanna,2,0,291
Dulce7sstar,13,0,316
MissBlablabla_,293,0,229
nextor6235,21,0,115
andiigc_gdl,159,0,844
pactovondy,3601,0,917
SherFasBrasil5,24,0,259
Esanchezkid1,94,0,689
nohemi_cgmz,130,0,244
ernesto_mendez,612,0,1330
sommerknew,5,0,33
Editth_Glz,701,0,1319
KeishaLove_,1839,0,2002
dbarreracastro,1183,0,1162
Silvibme44,19,0,67
Sarbcb,63,0,218
mon_solita,67,0,143
Wsousaoficial,1505,0,1999
aNiVondyRBD,545,0,377
Dulcete4ever,426,0,205
savirronix,694,0,792
DulceMariaFanMx,72,0,102
Dra_Kleine,2623,0,2180
hoyosmb,190,0,658
la_tishi,1580,0,1135
GabyCastanedaB,14077,0,509
sol_chilango,1352,0,1999
guaranadadulce,680,0,793
Kary1301,278,0,414
Eneberreache,518,0,401
chipilteca,5,0,64
Carolina_Gonzag,294,0,201
donateran,94,0,231
Just_Miris,52,0,151
GenchoVal,15,0,75
robertapardo079,77,0,328
rooslygatita,309,0,192
garciafdez,715,0,990
mtmercado2002,35,0,159
vanny_gtz,372,0,393
elsyruizd,717,0,805
chichocaste,148,0,150
lruizt,26,0,112
rosanaccampos,413,0,908
1AlfonsoGomez,251,0,48
SocorroMunive,1,0,11
Mariian093,117,0,65
gabrielafrancoa,114,0,337
86fcaEly,1,0,35
gabrielmnk,8,0,27
DanuAlbertiOk,2247,0,1879
loveangel_dm,703,0,464
ZuziaMiksa,93,0,424
Carly_Camil,331,0,310
luxinhovondy,2564,0,1118
kiara3802,2344,0,1805
SelfTaughtHuman,290,0,276
Lilikenji,98,0,89
julianja10,327,0,1621
tainarapfe,1,0,8
laluupiyaZ,296,0,1150
abcsds,244,0,956
Audreyargentine,20,0,77
mgperezreyna,13,0,76
brenRawr,754,0,527
e_shalem,15,0,63
blue_aimari,682,0,359
anagpeiq,18,0,116
AnnelArteaga,294,0,731
almagemelaccc,3,0,33
danikikis,194,0,423
go_edson,51,0,418
is_a_fairy_tale,306,0,426
bettysaintandre,15,0,114
estrella89_999,6,0,66
Marychuchy,238,0,628
_EnGdl,17284,0,457
MarinaDulcete,195,0,631
chuygarza87,243,0,1990
isamaryorta,2,0,32
gabriellaguzman,318,0,282
oxidulce,2172,0,1778
_alexiagonzalez,545,0,261
NatydelaP,228,0,538
AnaYazminCG,39,0,142
EmilianoLilia,14,0,18
victorortizx,29,0,132
by_bex,37,0,218
JOHNCOLORS,134,0,381
ige_barca,21,0,216
MarrufoDiego,146,0,238
pilarponce,76,0,223
jessy_glz,13,0,18
eryk_paz,24,0,115
MD_JAQA,151,0,37
giorgioalva,556,0,594
lolacortesreal,94674,0,723
cecilialucero_,164,0,128
HUMBERTOMARTI73,16,0,37
aleja5H,205,0,203
elizabethcruzza,29,0,124
facundo537,87,0,261
RBDSUSA,61,0,16
patorvi1,8,0,75
JJBNTQO,583,0,1191
CesarEliasMX,76,0,188
InterselectERP,58,0,223
ffdezd,336,0,284
andressa0028,169,0,765
egunariz,183,0,605
nhepirikita,685,0,175
apellicov,216,0,553
WILLYMONFORTE,17,0,114
psicologavida,187,0,75
tangosdeabril,104,0,81
cit_rc,209,0,245
boilercito_,62,0,157
tolucas65,3,0,12
krystasaurio,205,0,740
Maysergis,4,0,35
Video_Vidix,170,0,378
c_popocamed,65,0,53
mar_abr,34,0,101
Shubyle,367,0,1364
MarianaNinjaz,1101,0,339
JoQuiman,11,0,11
rosi38,888,0,364
eka_cv,70,0,156
leherg,6,0,32
mdsvondy,8106,0,4742
Cddelaalegria,421,0,383
karinacharoj,11,0,64
Keren111_Israel,125,0,240
angie10_s,19,0,38
JulianunesB,202,0,576
Andres_aMorgan,134,0,129
AKneze,53,0,34
LuisEnrique__,534,0,920
imakdclover,656,0,113
Hector_SS_,72,0,189
IamAlejandraMR,26,0,27
GOURMETIQUEMX,129,0,90
dulcecandy8689,40,0,206
r4ulrom4,875,0,1991
aliciagomez_23,1262,0,2006
SofiaSisniega,62595,1,1433
SHOWROOMNEWS,759,0,144
DulceRocksAngel,98,0,49
gerardogaya,1340,0,877
mizpaidem,808,0,1771
Javiita__04,174,0,225
CamiGuilherme,1383,0,1122
chalitourb75,35,0,50
EDDIEJAIMES1,1799,0,828
mario_albertoms,0,0,35
DulceMespacio,2569,0,1505
vondyaire,1422,0,653
PriscilaArambu1,40,0,169
ErikaFontalvo3,77,0,40
arendell24,308,0,889
Lellifre,203,0,477
FCRBDForevers,1436,0,1429
ETC_LUISSANDIZ,69,0,125
laorillaz,4230,0,673
ChristelHouse,1355,0,558
delir55,60,0,127
perro_bomba,17,0,244
jack_oficial_yt,72,0,262
leticiasilva_ls,52,0,82
savinonsex,245,0,530
Pattydragutzik,1334,0,676
phertxa,98,0,214
AdriBuenrostro1,388,0,791
rociodelatorr16,5,0,24
atuladorenaud,2721,0,2279
_breatherbd,10562,0,10319
samberbd,2904,0,2010
carlos_snz,214,0,829
Almoat,49,0,217
ArrlettFlOres,139,0,265
eddy_1964,20,0,73
_aldomunoz,367,0,306
zabriie_,460,0,181
oinkatelas,348,0,1140
mczavala_bljc,30,0,72
Meloncoli,127,0,289
albertodelarco,83143,0,390
MitziPantojaaa,25,0,41
ShirlayGilsesB,660,0,1263
AndycaMend,310,0,1710
RochinMx,415,0,1151
